"","species","GO.ID","Term","Fisher","Significant","ontology","Protein","Protein_abbrv"
"512","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Transposon Ty3-G Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-1 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p61 (IN); Integrase p58 (IN)]","TY3B-G YGRWTy3-1 POL YGR109W-B G5984"
"513","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Transposon Tf2-6 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-6 SPAC27E2.08"
"514","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"515","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"516","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"517","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"518","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"519","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"520","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"521","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"522","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"523","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Transposon Tf1-107 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-)","Tf1-107"
"524","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"525","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"526","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","pol"
"527","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"528","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"529","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"530","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"531","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Transposon Tf2-8 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-8 Tf2-9 SPAC13D1.02c SPAC19D5.09c"
"532","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Transposon Tf2-8 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-8 Tf2-9 SPAC13D1.02c SPAC19D5.09c"
"533","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Uncharacterized protein K02A2.6","K02A2.6"
"534","Ahya","GO:0015074","DNA integration",6e-18,47,"Biological Processes","Transposon Tf2-9 polyprotein (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.4.23.-) (Retrotransposable element Tf2 155 kDa protein)","Tf2-9 SPBC9B6.02c"
"535","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein uL2 (60S ribosomal protein L8)","RpL8 AGAP005802"
"536","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)]","RpL40 Ubi-f UBI-F52 CG2960"
"537","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)","rpl-35A rpl-33 F10E7.7"
"538","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)","RPL18A"
"539","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein eL36 (60S ribosomal protein L36)","RPL36"
"540","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein eL31 (60S ribosomal protein L31)","rpl31"
"541","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"542","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog) (hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116)","EIF3B EIF3S9"
"543","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (QM protein homolog) (dQM)","RpL10 Qm CG17521"
"544","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"545","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"546","Ahya","GO:0002181","cytoplasmic translation",1e-06,12,"Biological Processes","Large ribosomal subunit protein eL19 (60S ribosomal protein L19)","RpL19 M(2)60E CG2746"
"547","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein uL2 (60S ribosomal protein L8)","RpL8 AGAP005802"
"548","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein eS19 (40S ribosomal protein S19)","RPS19"
"549","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)]","RpL40 Ubi-f UBI-F52 CG2960"
"550","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)","rpl-35A rpl-33 F10E7.7"
"551","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Ribosomal protein S6 kinase beta-1 (S6K-beta-1) (S6K1) (EC 2.7.11.1) (70 kDa ribosomal protein S6 kinase 1) (P70S6K1) (p70-S6K 1) (Ribosomal protein S6 kinase I) (p70 ribosomal S6 kinase alpha) (p70 S6 kinase alpha) (p70 S6K-alpha) (p70 S6KA)","Rps6kb1"
"552","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein eS7 (40S ribosomal protein S7) (40S ribosomal protein S8)","rps7 rps8"
"553","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)","RPL18A"
"554","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Elongation factor 2 (EF-2) (EC 3.6.5.-)","EEF2"
"555","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein eL36 (60S ribosomal protein L36)","RPL36"
"556","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)","vars1 vars"
"557","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein uL18 (60S ribosomal protein L5)","RPL5"
"558","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Spliceosome RNA helicase Ddx39b (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein Uap56)","Ddx39b Bat1 Bat1a Uap56"
"559","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)","v1g242621"
"560","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein uS3 (EC 4.2.99.18) (40S ribosomal protein S3)","RPS3"
"561","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit) (OGT)","Ogt"
"562","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein eL31 (60S ribosomal protein L31)","rpl31"
"563","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)","Hars1 Hars"
"564","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","RNA-binding protein Musashi homolog 1 (Musashi-1)","msi-1 R10E9.1"
"565","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Protein kinase C eta type (EC 2.7.11.13) (PKC-L) (nPKC-eta)","Prkch Pkch"
"566","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)","Kars1 Kars"
"567","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"568","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)","Rps15a"
"569","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein uS2 (40S ribosomal protein SA)","v1g198553"
"570","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Eukaryotic translation initiation factor 3 subunit B (eIF3b) (Eukaryotic translation initiation factor 3 subunit 9) (Prt1 homolog) (hPrt1) (eIF-3-eta) (eIF3 p110) (eIF3 p116)","EIF3B EIF3S9"
"571","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein uS4 (40S ribosomal protein S9)","RpS9 GE21228"
"572","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Protein kinase C alpha type (PKC-A) (PKC-alpha) (EC 2.7.11.13)","Prkca Pkca"
"573","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (QM protein homolog) (dQM)","RpL10 Qm CG17521"
"574","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein uL3 (60S ribosomal protein L3) (J1 protein)","Rpl3"
"575","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein eL18 (60S ribosomal protein L18)","RpL18"
"576","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Interferon-induced protein 53) (IFP53) (Tryptophanyl-tRNA synthetase) (TrpRS) (hWRS) [Cleaved into: T1-TrpRS; T2-TrpRS]","WARS1 IFI53 WARS WRS"
"577","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Ubiquitin-ribosomal protein eS31 fusion protein (Ubiquitin carboxyl extension protein 80) [Cleaved into: Ubiquitin; Small ribosomal subunit protein eS31 (40S ribosomal protein S27a)]","RPS27A UBA80"
"578","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein uL10 (60S acidic ribosomal protein P0) (60S ribosomal protein L10E)","RPLP0"
"579","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Polyadenylate-binding protein 4 (PABP-4) (Poly(A)-binding protein 4) (Activated-platelet protein 1) (APP-1) (Inducible poly(A)-binding protein) (iPABP)","PABPC4 APP1 PABP4"
"580","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Embryonic polyadenylate-binding protein (Embryonic poly(A)-binding protein) (ePABP)","epabp"
"581","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Small ribosomal subunit protein eS8 (40S ribosomal protein S8)","RpS8"
"582","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Large ribosomal subunit protein eL19 (60S ribosomal protein L19)","RpL19 M(2)60E CG2746"
"583","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Elongation factor 1-alpha (EF-1-alpha) (EC 3.6.5.-)","eef1a ef1a"
"584","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (RAC-PK-alpha)","AKT1 PKB"
"585","Ahya","GO:0006412","translation",1.6e-06,39,"Biological Processes","Protein kinase C eta type (EC 2.7.11.13) (PKC-L) (nPKC-eta)","Prkch Pkch"
"586","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Tubulin beta chain (Beta-tubulin)",""
"587","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Paramyosin",""
"588","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Dynein axonemal heavy chain 11 (Axonemal beta dynein heavy chain 11) (Ciliary dynein heavy chain 11)","DNAH11"
"589","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Dynein axonemal heavy chain 2 (Axonemal beta dynein heavy chain 2) (Ciliary dynein heavy chain 2) (Dynein heavy chain domain-containing protein 3)","DNAH2 DNAHC2 DNHD3 KIAA1503"
"590","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)","GSK3B"
"591","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Rho guanine nucleotide exchange factor 7 (Beta-Pix) (COOL-1) (PAK-interacting exchange factor beta) (p85)","ARHGEF7 COOL1 KIAA0142 P85SPR PAK3BP PIXB Nbla10314"
"592","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Tubulin alpha-1 chain (EC 3.6.5.-)","alphaTub84B tubA84B CG1913"
"593","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","IQ domain-containing protein N","Iqcn"
"594","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Tubulin alpha-1 chain (EC 3.6.5.-)",""
"595","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Tubulin alpha-1 chain (EC 3.6.5.-)",""
"596","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","F-actin-capping protein subunit alpha","cpa CG10540"
"597","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin)","Flna Fln Fln1"
"598","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Dynein axonemal heavy chain 6 (Axonemal beta dynein heavy chain 6) (Ciliary dynein heavy chain 6)","DNAH6 DNAHC6 DNHL1 HL2 KIAA1697"
"599","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Dynein intermediate chain 2, ciliary",""
"600","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Paired box protein Pax-6 (Oculorhombin)","Pax6 Pax-6 Sey"
"601","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Dynein axonemal heavy chain 7 (Axonemal beta dynein heavy chain 7) (Axonemal dynein heavy chain b) (Ciliary dynein heavy chain 7) (Dynein-like protein 7)","Dnah7 Axob Dlp7"
"602","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Dynein axonemal heavy chain 12 (Axonemal beta dynein heavy chain 12) (Axonemal dynein heavy chain 12-like protein) (Axonemal dynein heavy chain 7-like protein) (Ciliary dynein heavy chain 12)","Dnah12 Dnah12l Dnah7l Dnahc12 Dnahc7l"
"603","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Tubulin beta chain (Beta-tubulin)",""
"604","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Tubulin beta chain (Beta-tubulin)",""
"605","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Tubulin beta-4B chain (Tubulin beta-2C chain)","Tubb4b Tubb2c"
"606","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Targeting protein for Xklp2 homolog (TPX2 homolog) (Microtubule-associated protein TPX2 homolog)","TPX2"
"607","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Centrosomal protein of 192 kDa (Cep192) (Cep192/SPD-2)","CEP192 KIAA1569 PP8407"
"608","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Proteasome subunit alpha type-7 (Proteasome subunit RC6-1) (Proteasome subunit XAPC7) (Proteasome subunit alpha-4) (alpha-4)","PSMA7 HSPC"
"609","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","5'-AMP-activated protein kinase catalytic subunit alpha-2 (AMPK subunit alpha-2) (EC 2.7.11.1) (Acetyl-CoA carboxylase kinase) (ACACA kinase) (Hydroxymethylglutaryl-CoA reductase kinase) (HMGCR kinase) (EC 2.7.11.31)","Prkaa2 Ampk Ampk2"
"610","Ahya","GO:0007017","microtubule-based process",5.8e-05,25,"Biological Processes","Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (15S Mg(2+)-ATPase p97 subunit) (Valosin-containing protein) (VCP)","Vcp"
"611","Ahya","GO:0090398","cellular senescence",0.00031,6,"Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"612","Ahya","GO:0090398","cellular senescence",0.00031,6,"Biological Processes","Structural maintenance of chromosomes protein 6 (SMC protein 6) (SMC-6) (xSMC6)","smc6 smc6l1"
"613","Ahya","GO:0090398","cellular senescence",0.00031,6,"Biological Processes","Protein kinase C delta type (EC 2.7.11.13) (Tyrosine-protein kinase PRKCD) (EC 2.7.10.2) (nPKC-delta) [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit (Sphingosine-dependent protein kinase-1) (SDK1)]","PRKCD PKCD"
"614","Ahya","GO:0090398","cellular senescence",0.00031,6,"Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"615","Ahya","GO:0090398","cellular senescence",0.00031,6,"Biological Processes","Retinoblastoma-like protein 1 (107 kDa retinoblastoma-associated protein) (p107) (pRb1)","RBL1"
"616","Ahya","GO:0090398","cellular senescence",0.00031,6,"Biological Processes","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease (EC 3.1.-.-); ATP-dependent helicase (EC 5.6.2.4) (DNA 3'-5' helicase WRN)]","WRN RECQ3 RECQL2"
"617","Ahya","GO:0120323","lipid ubiquitination",0.00213,3,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
"618","Ahya","GO:0120323","lipid ubiquitination",0.00213,3,"Biological Processes","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","rnf213a"
