"","GO.ID","Term","Annotated","Significant","Expected","Fisher","Genes","ontology","Protein","Protein_abbrv"
"802","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus16331-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"803","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus17076-RA","Biological Processes","Fucolectin-1",""
"804","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus17113-RA","Biological Processes","Fucolectin-1",""
"805","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus17138-RA","Biological Processes","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 2 (SAMRCA2) (EC 3.6.4.-) (BRG1-associated factor 190B) (BAF190B) (Probable global transcription activator SNF2L2) (Protein brahma homolog) (SNF2-alpha)","Smarca2 Baf190b Brm Snf2a Snf2l2"
"806","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus17545-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase S (R-PTP-S) (EC 3.1.3.48) (Receptor-type tyrosine-protein phosphatase sigma) (R-PTP-sigma)","PTPRS"
"807","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus17549-RA","Biological Processes","Fucolectin-1",""
"808","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus17734-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","Ptprd"
"809","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus17910-RA","Biological Processes","Fucolectin-4",""
"810","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus18205-RA","Biological Processes","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"811","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus18331-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 2 (Sp-cGLR2) (EC 2.7.7.86)","cGLR2 MB21D2 AWC38_SpisGene17868"
"812","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus19833-RA","Biological Processes","Toll-like receptor 1 (Toll/interleukin-1 receptor-like protein) (TIL) (CD antigen CD281)","TLR1 KIAA0012"
"813","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus23668-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 1 (Sp-cGLR1) (Cyclic UMP-AMP synthase cGLR1) (EC 2.7.7.-)","cGLR1 mab21l2 AWC38_SpisGene15409"
"814","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus23986-RA","Biological Processes","Zinc finger CCHC domain-containing protein 3","ZCCHC3 C20orf99"
"815","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus24045-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor 3 (Sp-cGLR3) (Cyclic-di-AMP synthase cGLR3) (EC 2.7.7.85)",""
"816","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus24076-RA","Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"817","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus24835-RA","Biological Processes","Cyclic GMP-AMP synthase-like receptor (Pd-cGLR) (EC 2.7.7.86)","cGLR pdam_00011560"
"818","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"819","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus24998-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"820","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus25342-RA","Biological Processes","TNF receptor-associated factor 6 (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRAF6) (RING-type E3 ubiquitin transferase TRAF6)","traf6 TNeu045k15.1"
"821","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"822","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
"823","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus26729-RA","Biological Processes","Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-64)","IRAK4"
"824","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus26731-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"825","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus26805-RA","Biological Processes","Deubiquitinase OTUD6B (EC 3.4.19.12)","otud6b zgc:56305"
"826","GO:0002376","immune system process",1225,51,27.53,0.00069,"Ahyacinthus26877-RA","Biological Processes","Pancreatic secretory granule membrane major glycoprotein GP2 (Pancreatic zymogen granule membrane protein GP-2) (ZAP75)","GP2"
"827","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus04475-RA","Biological Processes","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"828","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus04476-RA","Biological Processes","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"829","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus15721-RA","Biological Processes","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"830","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus18555-RA","Biological Processes","Polycystin-2 (Curly up) (Cup) (Polycystic kidney disease 2 protein homolog) (Transient receptor potential cation channel subfamily P member 2)","pkd2"
"831","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus18591-RA","Biological Processes","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"832","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus18672-RA","Biological Processes","Polycystin family receptor for egg jelly (PKD and REJ homolog) (Polycystic kidney disease and receptor for egg jelly-related protein)","Pkdrej"
"833","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus20212-RA","Biological Processes","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"834","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus20215-RA","Biological Processes","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"835","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus20833-RA","Biological Processes","Polycystin-1-like protein 2 (Polycystin-1L2) (PC1-like 2 protein) (Polycystic kidney disease protein 1-like 2)","Pkd1l2"
"836","GO:0050982","detection of mechanical stimulus",117,10,2.63,0.00076,"Ahyacinthus23864-RA","Biological Processes","Titin (EC 2.7.11.1) (Connectin) (Rhabdomyosarcoma antigen MU-RMS-40.14)","TTN"
"837","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus06138-RA","Biological Processes","Serine/threonine-protein kinase pim-1 (EC 2.7.11.1)","Pim1 Pim-1"
"838","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus09564-RA","Biological Processes","Protein NLRC3","Nlrc3"
"839","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus16327-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"840","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus16328-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (Collaborator of STAT6) (CoaSt6) (Poly [ADP-ribose] polymerase 14) (PARP-14)","Parp14 Kiaa1268"
"841","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus16330-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"842","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus16331-RA","Biological Processes","Protein mono-ADP-ribosyltransferase PARP14 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 8) (ARTD8) (B aggressive lymphoma protein 2) (Poly [ADP-ribose] polymerase 14) (PARP-14)","PARP14 BAL2 KIAA1268"
"843","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"844","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus24998-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"845","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"846","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
"847","GO:0045824","negative regulation of innate immune response",80,11,1.8,0.00089,"Ahyacinthus26731-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"848","GO:0031396","regulation of protein ubiquitination",120,6,2.7,0.00091,"Ahyacinthus08340-RA","Biological Processes","F-box/WD repeat-containing protein 7 (F-box and WD-40 domain-containing protein 7)","FBXW7 FBW7"
"849","GO:0031396","regulation of protein ubiquitination",120,6,2.7,0.00091,"Ahyacinthus09564-RA","Biological Processes","Protein NLRC3","Nlrc3"
"850","GO:0031396","regulation of protein ubiquitination",120,6,2.7,0.00091,"Ahyacinthus24076-RA","Biological Processes","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]","ADGRB1 BAI1"
"851","GO:0031396","regulation of protein ubiquitination",120,6,2.7,0.00091,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"852","GO:0031396","regulation of protein ubiquitination",120,6,2.7,0.00091,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"853","GO:0031396","regulation of protein ubiquitination",120,6,2.7,0.00091,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
"854","GO:1900016","negative regulation of cytokine production involved...",51,6,1.15,0.00094,"Ahyacinthus09564-RA","Biological Processes","Protein NLRC3","Nlrc3"
"855","GO:1900016","negative regulation of cytokine production involved...",51,6,1.15,0.00094,"Ahyacinthus24982-RA","Biological Processes","Protein NLRC3","Nlrc3"
"856","GO:1900016","negative regulation of cytokine production involved...",51,6,1.15,0.00094,"Ahyacinthus24998-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"857","GO:1900016","negative regulation of cytokine production involved...",51,6,1.15,0.00094,"Ahyacinthus25872-RA","Biological Processes","Protein NLRC3","Nlrc3"
"858","GO:1900016","negative regulation of cytokine production involved...",51,6,1.15,0.00094,"Ahyacinthus26194-RA","Biological Processes","Protein NLRC3","Nlrc3"
"859","GO:1900016","negative regulation of cytokine production involved...",51,6,1.15,0.00094,"Ahyacinthus26731-RA","Biological Processes","NLR family CARD domain-containing protein 3 (CARD15-like protein) (Caterpiller protein 16.2) (CLR16.2) (NACHT, LRR and CARD domains-containing protein 3) (Nucleotide-binding oligomerization domain protein 3)","NLRC3 NOD3"
"860","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus04823-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"861","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus06725-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"862","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus08175-RA","Biological Processes","Hemicentin-1 (Fibulin-6) (FIBL-6)","Hmcn1"
"863","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus09152-RA","Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"864","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus14101-RA","Biological Processes","Protocadherin Fat 4 (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","Fat4 Fatj"
"865","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus14102-RA","Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"866","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus15317-RA","Biological Processes","Amphoterin-induced protein 2 (AMIGO-2) (Alivin-1)","Amigo2 Ali1"
"867","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus15441-RA","Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"868","GO:0007157","heterophilic cell-cell adhesion via plasma membrane...",114,9,2.56,0.00106,"Ahyacinthus17734-RA","Biological Processes","Receptor-type tyrosine-protein phosphatase delta (Protein-tyrosine phosphatase delta) (R-PTP-delta) (EC 3.1.3.48)","Ptprd"
"869","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus01348-RA","Biological Processes","Neural cell adhesion molecule 1 (N-CAM-1) (NCAM-1) (CD antigen CD56)","Ncam1 Ncam"
"870","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus01390-RA","Biological Processes","Multiple epidermal growth factor-like domains protein 8 (Multiple EGF-like domains protein 8) (Epidermal growth factor-like protein 4) (EGF-like protein 4)","Megf8 Egfl4"
"871","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus01738-RA","Biological Processes","Laminin subunit alpha (Laminin A chain)","LanA lamA CG10236"
"872","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus03823-RA","Biological Processes","Roundabout homolog 1 (Deleted in U twenty twenty) (H-Robo-1)","ROBO1 DUTT1"
"873","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus03987-RA","Biological Processes","Ephrin type-B receptor 5 (EC 2.7.10.1) (EPH-like kinase 9) (EK9) (cEK9)","EPHB5 CEK9"
"874","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus04009-RA","Biological Processes","Ephrin type-A receptor 7 (EC 2.7.10.1) (EPH homology kinase 3) (EHK-3) (EPH-like kinase 11) (EK11) (hEK11)","EPHA7 EHK3 HEK11"
"875","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus04013-RA","Biological Processes","Ephrin type-B receptor 5 (EC 2.7.10.1) (EPH-like kinase 9) (EK9) (cEK9)","EPHB5 CEK9"
"876","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus04016-RA","Biological Processes","Ephrin type-B receptor 1 (EC 2.7.10.1)","Ephb1"
"877","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus04018-RA","Biological Processes","Ephrin type-B receptor 3 (EC 2.7.10.1) (Developmental kinase 5) (mDK-5) (Tyrosine-protein kinase receptor SEK-4)","Ephb3 Etk2 Mdk5 Sek4"
"878","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus09152-RA","Biological Processes","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","FAT4 CDHF14 FATJ Nbla00548"
"879","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus09668-RA","Biological Processes","Spatacsin (Colorectal carcinoma-associated protein) (Spastic paraplegia 11 protein)","SPG11 KIAA1840"
"880","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus10546-RA","Biological Processes","Fibronectin (FN) [Cleaved into: Anastellin]","Fn1"
"881","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus10638-RA","Biological Processes","Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)","LRP4 KIAA0816 LRP10 MEGF7"
"882","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus12840-RA","Biological Processes","Netrin receptor DCC (Tumor suppressor protein DCC)","Dcc"
"883","GO:0007409","axonogenesis",423,26,9.5,0.00115,"Ahyacinthus13057-RA","Biological Processes","C-Jun-amino-terminal kinase-interacting protein 3 (JIP-3) (JNK-interacting protein 3) (JNK MAP kinase scaffold protein 3)","Mapk8ip3 Jip3"
